,churn,n_requests_1,n_requests_2,n_requests_3,diff_n_requests_1,diff_n_requests_2,diff_n_requests_3,diff_avg_vjnbe_requests_1,diff_avg_vjnbe_requests_2,diff_avg_vjnbe_requests_3,other_hsntsn_requests_1,other_hsntsn_requests_2,other_hsntsn_requests_3,n_accident,sum_accident_cost,vehicle_age,diff_car_holder,contract_age_months,age_contract_holder,age_youngest_driver,years_driving_license
78352,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3055,14,0,15,40,32,21
56772,0,40,40,40,40.0,20.0,13.33,28.314760490695896,28.09860873646505,21.122513641052073,0.3878737930633052,0.3876492380596937,0.22970349034824974,0,0,2,0,25,54,29,33
73680,0,0,0,0,-2.91,-3.2,-3.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,0,45,50,27,30
60360,0,0,0,0,-5.82,-6.4,-7.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,49,29,26,10
91469,0,0,0,0,-0.45,-0.5,-0.56,0.0,0.0,0.0,0.0,0.0,0.0,1,1470,10,0,60,32,26,13
78385,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,24,52,18,34
29826,0,0,0,8,-0.73,-0.8,2.67,0.0,0.0,8.35221419862996,0.0,0.0,0.2290891314286461,0,0,0,0,28,28,18,7
90800,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,1,60,34,28,14
97419,0,0,0,0,-1.73,-1.9,-2.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,45,38,27,18
17180,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1281,21,0,48,29,22,9
22362,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,0,12,35,29,14
87664,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,32,34,24,15
94489,0,0,0,0,-3.55,-3.9,-4.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,42,23,23,5
87392,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,88,29,23,10
22553,0,0,50,50,-18.82,9.3,-0.7699999999999996,0.0,10.775749075490443,9.290763403218063,0.0,0.2656612350154698,0.27184404933187223,1,1576,25,0,27,34,30,14
50278,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,60,38,24,19
7343,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,18,26,26,6
90247,0,0,0,0,-1.0,-1.1,-1.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,66,33,24,12
84404,0,0,0,0,-1.82,-2.0,-2.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,1,80,31,31,13
1051,0,0,0,0,-0.73,-0.8,-0.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,91,31,30,10
83599,0,0,20,57,-5.18,6.3,19.0,0.0,29.56738762996443,4.942145838788479,0.0,0.0,0.4147752818474039,0,0,5,1,81,42,19,23
88536,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,5,38,20,18
21911,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,32,28,23,8
23172,0,0,2,2,-0.18,1.0,0.67,0.0,8.702341902519892,22.254619423212286,0.0,0.0,0.6618566449417049,1,1434,3,1,49,24,24,5
69171,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,176,22,22,2
30504,0,0,48,48,-7.82,20.2,11.78,0.0,15.827796828067,6.366098589301284,0.0,0.2292377142051412,0.0,0,0,12,0,12,51,27,32
59119,0,0,0,0,-11.64,-12.8,-14.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,54,28,20,10
53717,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14,0,117,31,31,11
3389,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,56,40,38,18
15194,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,24,49,27,30
49292,0,0,22,22,-2.0,11.0,7.33,0.0,7.860030689784911,-0.22243314019287647,0.0,0.0979145461398566,0.6809434780043446,0,0,3,1,70,39,35,19
95395,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,48,23,18,4
54626,0,0,0,0,-2.0,-2.2,-2.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,30,41,19,21
93114,0,0,0,0,-0.27,-0.3,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,45,37,26,17
10620,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25,0,36,40,22,21
68376,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,48,38,26,20
30172,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,1,49,27,23,6
18406,0,0,0,0,-2.18,-2.4,-2.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,24,30,30,12
42732,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3146,15,0,14,32,27,11
75617,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1458,0,1,70,53,27,32
69557,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,72,25,25,6
23326,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,760,5,0,42,33,18,13
26876,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,15,31,28,12
19890,0,20,20,20,20.0,10.0,6.67,28.761442851926684,-2.7310471171128725,0.8572735344311511,0.0,0.5675577039207064,0.7985770288562875,0,0,0,0,78,35,23,15
34988,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,1,66,24,24,5
85534,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30,0,16,29,27,8
6316,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,56,44,24,25
44352,0,0,0,0,-0.45,-0.5,-0.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,64,36,21,17
139,0,0,0,0,-0.27,-0.3,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,48,47,28,28
70682,0,0,0,0,-16.91,-18.6,-20.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18,0,44,51,24,32
57730,0,0,0,0,-1.55,-1.7,-1.89,0.0,0.0,0.0,0.0,0.0,0.0,1,1760,0,0,91,30,22,11
74960,0,0,0,0,-0.27,-0.3,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,25,25,25,6
55851,0,0,0,0,-3.91,-4.3,-4.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,0,42,34,28,14
18217,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,36,29,23,8
6246,0,19,19,19,19.0,9.5,6.33,22.917641452225233,12.822143576666825,14.646438067412369,0.0,0.0,0.0,0,0,8,0,48,51,33,31
38584,0,0,0,0,-2.64,-2.9,-3.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,36,34,34,13
13073,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,65,36,32,17
46253,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,20,38,26,19
7360,0,0,0,0,-0.55,-0.6,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,35,46,28,27
11470,0,0,0,0,-0.91,-1.0,-1.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,96,27,18,6
57517,0,0,0,0,-1.82,-2.0,-2.22,0.0,0.0,0.0,0.0,0.0,0.0,1,1870,8,0,48,34,25,15
508,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24,0,12,53,22,34
38768,0,0,11,11,-1.0,5.5,3.67,0.0,23.864422286339817,-9.830561516263305,0.0,0.4886420668866586,0.40321887550056656,0,0,0,0,40,32,24,13
69002,0,0,0,0,-5.27,-5.8,-6.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,12,42,26,22
24633,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1080,3,0,2,29,29,9
7514,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,42,33,30,14
4350,0,0,0,0,-3.91,-4.3,-4.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,28,41,27,21
73604,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1080,0,0,24,36,26,18
58129,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,1,78,47,18,28
74119,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2184,5,0,5,28,21,8
7760,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,45,50,27,30
75153,0,0,0,0,-0.82,-0.9,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24,0,70,31,22,11
16972,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,1,49,42,36,23
47421,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,9,28,19,7
66847,0,0,0,0,-2.18,-2.4,-2.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,24,42,27,23
4986,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,55,30,23,12
83525,0,0,0,8,-0.73,-0.8,2.67,0.0,0.0,29.279354608945518,0.0,0.0,0.0,0,0,15,0,42,37,21,17
48652,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,20,37,29,18
47959,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,72,32,28,12
16035,0,0,0,0,-0.36,-0.4,-0.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,96,45,35,25
91017,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,56,35,18,15
13577,0,0,0,0,-0.91,-1.0,-1.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,50,39,21,20
78490,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,0,24,49,29,28
43543,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2656,3,0,60,38,24,18
52070,0,0,0,0,-0.82,-0.9,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,63,27,27,6
12501,0,0,0,0,-0.09,-0.1,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18,0,88,34,20,15
93371,0,0,0,0,-2.73,-3.0,-3.33,0.0,0.0,0.0,0.0,0.0,0.0,1,2160,6,0,78,28,25,9
85298,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,42,35,18,15
31742,0,0,6,19,-5.45,-2.4000000000000004,1.7700000000000005,0.0,-4.904795340904227,16.604072396028585,0.0,0.23509750289337425,0.20107513994415688,0,0,54,0,36,31,22,12
44265,0,0,0,2,-0.27,-0.3,0.56,0.0,0.0,10.79644531885732,0.0,0.0,0.2941708319720202,0,0,3,0,90,31,24,10
75510,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,1,30,36,36,18
12895,0,0,0,0,-2.64,-2.9,-3.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,78,42,28,22
3161,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,63,24,20,3
5156,0,0,0,0,-1.45,-1.6,-1.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,12,29,24,11
32393,0,0,0,0,-1.27,-1.4,-1.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,24,24,21,4
61940,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,27,0,135,26,26,7
77476,0,0,0,0,-5.09,-5.6,-6.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,121,34,23,15
38367,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,837,0,0,80,45,33,26
17812,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1125,10,0,32,52,26,32
10140,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,50,42,18,23
42970,0,0,0,0,-1.82,-2.0,-2.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,40,45,18,24
9219,0,0,0,0,-2.18,-2.4,-2.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,14,41,24,20
6978,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,0,49,39,24,20
43116,0,0,14,14,-1.27,7.0,4.67,0.0,7.920227464171088,-3.376436325560835,0.0,0.1924012157264061,0.08339704153333186,0,0,6,0,16,39,24,20
97082,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,18,26,18,6
87369,0,0,0,0,-4.91,-5.4,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,154,31,29,12
22851,0,21,21,21,21.0,10.5,7.0,-1.8695594087667384,0.130976421238989,18.425506970929113,0.13094385233210032,0.2932355477887786,0.1457027940884173,0,0,15,0,32,23,23,4
89018,0,0,0,0,-8.36,-9.2,-10.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,42,47,23,26
19820,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,28,43,18,24
42994,0,0,0,0,-0.27,-0.3,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,50,47,24,27
36575,0,0,0,9,-0.82,-0.9,3.0,0.0,0.0,11.067265497160847,0.0,0.0,0.008705016637991808,0,0,20,0,70,30,29,10
46163,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,64,30,27,11
7867,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,48,34,25,14
33648,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,48,0,60,45,28,26
85520,0,0,0,0,-7.64,-8.4,-9.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,72,41,18,21
2266,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18,0,25,29,25,10
27812,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,1,45,33,27,14
70275,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,0,120,23,23,5
2724,0,0,0,0,-4.64,-5.1,-5.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24,1,63,38,18,19
57152,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,909,3,0,91,52,18,33
57295,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,24,36,29,14
12920,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,25,26,23,6
83357,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,63,46,30,27
70129,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,60,30,22,11
10465,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,18,21,21,1
67925,0,0,32,32,-2.91,16.0,10.67,0.0,8.929352315045287,4.6075476941844205,0.0,0.09095351337972647,0.5794234603175565,0,0,2,0,20,28,24,7
45955,0,0,0,16,-1.45,-1.6,5.33,0.0,0.0,0.30605443302934177,0.0,0.0,0.0,0,0,12,0,32,25,24,5
67995,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,60,30,24,10
69854,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,0,30,30,9
71752,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,1,48,40,22,21
72631,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,60,24,24,5
98366,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,15,36,27,17
20736,0,7,7,7,7.0,3.5,2.33,31.140899893624805,26.439545430799697,6.842023257513603,0.6245796066132152,0.4428548775260043,0.0,1,1288,35,0,77,39,20,19
18363,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,70,56,28,37
71680,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,1,22,44,28,26
45262,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,21,40,18,21
81034,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,63,26,26,7
96650,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1320,10,0,80,29,26,10
12626,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1793,6,1,16,41,19,22
31739,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,525,16,0,22,42,18,21
19645,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,332,4,0,42,33,32,14
57004,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,130,43,27,21
47317,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2112,6,0,39,40,27,21
46608,0,0,0,0,-0.45,-0.5,-0.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,20,52,28,32
10638,0,0,0,0,-0.45,-0.5,-0.56,0.0,0.0,0.0,0.0,0.0,0.0,1,2040,12,0,40,50,24,32
54814,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,1,32,34,24,14
58408,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,24,32,19,12
33846,0,0,0,20,-2.0,-2.2,6.45,0.0,0.0,27.4471482693062,0.0,0.0,0.5946386763619029,0,0,3,0,48,34,28,14
92055,0,0,11,11,-1.0,5.5,3.67,0.0,18.838728122149252,13.111599537876167,0.0,0.0,0.09262231833801926,0,0,6,1,32,28,18,8
61876,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,30,36,28,18
44053,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,1,40,33,33,14
34215,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,100,23,22,5
15282,0,0,0,9,-0.82,-0.9,3.0,0.0,0.0,13.291945151913124,0.0,0.0,0.3289023176369889,1,1296,4,0,35,32,25,12
70327,0,32,32,46,30.73,14.6,15.33,-1.918818306855716,20.15906218135984,-5.028497139340315,0.0,0.5930710635233043,0.6134146273975163,0,0,5,0,12,43,23,23
37621,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,64,53,18,34
69685,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,10,30,22,10
27895,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,48,24,24,5
51648,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,35,32,17
28604,0,0,0,0,-1.64,-1.8,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,0,45,40,18,22
83187,1,0,16,16,-1.45,8.0,5.33,0.0,5.653136363586117,27.489801251890388,0.0,0.17251378115022226,1.0,0,0,3,0,112,34,18,15
60997,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,44,34,20,15
24263,0,0,0,0,-3.45,-3.8,-4.22,0.0,0.0,0.0,0.0,0.0,0.0,1,2368,0,0,18,23,23,4
1335,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,826,2,0,12,44,23,25
96591,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,20,31,23,11
44438,0,0,0,37,-5.27,-5.8,10.0,0.0,0.0,9.710760825894882,0.0,0.0,0.06990480704688315,1,2655,10,0,4,37,31,19
93298,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1351,2,1,30,42,21,22
1844,0,0,0,0,-0.18,-0.2,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,143,43,20,24
80048,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,28,42,29,24
60590,0,0,0,0,-1.27,-1.4,-1.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,18,41,19,22
87230,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,98,35,24,16
3743,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,27,0,50,40,25,21
94468,0,0,0,0,-1.73,-1.9,-2.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,48,20,28
35232,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2368,15,0,36,38,32,17
89591,0,0,0,0,-0.82,-0.9,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30,1,48,41,21,21
51491,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,48,37,28,18
83245,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2739,0,0,28,40,18,20
76809,0,0,0,0,-8.55,-9.4,-10.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,132,37,37,18
28179,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1328,21,0,9,40,26,20
14102,0,0,0,0,-1.73,-1.9,-2.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,32,41,19,21
46305,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,0,84,30,28,11
17268,0,1,1,3,0.8200000000000001,0.3,1.0,8.780858834639501,9.35318013814203,23.71820060492036,0.14754674558460687,0.3900889241234109,0.0,1,1161,0,0,72,32,32,12
3753,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2420,9,0,60,39,22,19
42504,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,1,25,32,26,12
55009,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,1,36,41,21,23
46336,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,54,41,24,20
20855,0,0,0,0,-3.82,-4.2,-4.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24,0,16,29,26,9
62123,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,40,47,32,27
74365,0,0,0,0,-1.91,-2.1,-2.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,36,34,22,15
11072,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,0,42,39,18,19
29953,0,5,5,5,5.0,2.5,1.67,27.516753648237806,11.905391209029846,2.1788019969565244,0.5556423026538653,0.4573650076745303,0.0,0,0,14,0,8,34,30,15
76605,0,1,1,1,1.0,0.5,0.33,9.873959272081557,12.67869633170913,18.032815471769414,0.14536851835717285,0.40964755970623457,0.4990539269063989,0,0,14,0,84,37,22,18
72481,0,0,22,22,-2.0,11.0,7.33,0.0,1.4514896699276996,10.674483717273027,0.0,0.3323806735785111,0.11468816196944405,0,0,20,0,48,30,30,10
55328,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,1,49,47,28,28
19298,0,0,0,0,-0.27,-0.3,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,9,38,28,18
49671,0,0,0,0,-4.27,-4.7,-5.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,77,31,28,10
98909,0,0,0,0,-5.09,-5.6,-6.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,108,26,26,5
96328,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,35,0,48,34,19,15
78024,0,10,10,10,10.0,5.0,3.33,6.18751725734379,9.163435493463249,16.730894951752738,0.0790359779060352,0.9297778388493412,0.0,1,1792,3,1,120,45,20,26
71521,0,0,3,3,-0.27,1.5,1.0,0.0,8.848500941727291,14.176668541946665,0.0,0.5022965393494463,0.41580372179418656,0,0,6,0,9,32,18,12
84263,0,0,0,0,-2.09,-2.3,-2.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,60,45,18,26
20664,0,0,0,0,-1.09,-1.2,-1.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25,1,30,21,21,1
61445,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14,1,64,36,23,18
2690,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,0,33,41,38,21
20825,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,0,48,36,36,16
56975,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,1,55,25,23,7
98560,0,0,0,0,-0.27,-0.3,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,0,14,41,26,22
